date,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfRevenue,EmployeeRelatedLiabilitiesCurrent,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestCostsCapitalized,InterestExpense,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncurrentAssets,OperatingExpenses,OperatingIncomeLoss,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProductWarrantyAccrualPreexistingIncreaseDecrease,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StandardProductWarrantyAccrual,StandardProductWarrantyAccrualPayments,StandardProductWarrantyAccrualWarrantiesIssued,StockholdersEquity,TaxesPayableCurrent,UnrecognizedTaxBenefits,current_ratio,quick_ratio,cash_ratio,working_capital,accounts_receivable_turnover,days_sales_outstanding,inventory_turnover,days_inventory_outstanding,accounts_payable_turnover,days_payable_outstanding,cash_conversion_cycle,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_assets,return_on_equity,debt_to_equity_ratio,debt_to_assets_ratio,interest_coverage_ratio,operating_expense_ratio,rd_to_revenue_ratio,sga_to_revenue_ratio,fixed_asset_turnover,total_asset_turnover,capital_expenditure_ratio,compensation_efficiency,warranty_reserve_ratio,depreciation_rate,operating_cash_flow_to_net_income_ratio,effective_tax_rate,revenue_growth_rate,net_income_growth_rate,asset_growth_rate,accrual_ratio,cash_flow_to_revenue_ratio,return_on_invested_capital,cash_return_on_capital_invested,fixed_assets_to_long_term_debt_ratio,non_current_asset_turnover,quarterly_gross_profit_stability,revenue_to_expense_growth_differential,quarterly_cash_flow_quality,dividend_payout_ratio,stock_based_compensation_to_operating_expense_ratio,financial_leverage_index,asset_coverage_ratio,quarterly_margin_expansion,asset_utilization_ratio,capacity_utilization_proxy,altman_z_score,dupont_analysis_roe,economic_value_added,rd_efficiency_ratio,innovation_investment_ratio,revenue_momentum,earnings_momentum,quarterly_earnings_quality_index,non_operating_items_ratio,revenues_qoq_growth,revenues_yoy_growth,revenues_ttm,revenues_acceleration,revenues_seasonal_index,revenues_moving_avg,revenues_run_rate,revenues_volatility,revenues_seasonal_dependency,net_income_qoq_growth,net_income_yoy_growth,net_income_ttm,net_income_acceleration,net_income_seasonal_index,net_income_moving_avg,net_income_run_rate,net_income_volatility,assets_qoq_growth,assets_yoy_growth,assets_ttm,operating_income_qoq_growth,operating_income_yoy_growth,operating_income_ttm,cash_qoq_growth,cash_yoy_growth,equity_qoq_growth,equity_yoy_growth,liabilities_qoq_growth,liabilities_yoy_growth,quarterly_operating_leverage,quarterly_cash_burn_rate,revenues_ytd,netincomeloss_ytd,operatingincomeloss_ytd,long_term_revenue_cagr,operating_margin_trend
2013-Q4,303382000.0,26842000.0,57543000.0,-3000.0,1806617000.0,29419000.0,1114190000.0,524768000.0,99558000.0,115000.0,-254414000.0,142647000.0,15525000.0,61595000.0,-253922000.0,489000.0,5862000.0,2829000.0,2641000.0,248000.0,7600000.0,43000.0,268504000.0,1828000.0,255000.0,989490000.0,1114190000.0,539108000.0,446000000.0,-162258000.0,-128034000.0,-254411000.0,15592000.0,562300000.0,313083000.0,-251488000.0,21963000.0,-16147000.0,25170000.0,-2646000.0,184226000.0,8438000.0,10525000.0,-2072000.0,609772000.0,552229000.0,208981000.0,-1065606000.0,204242000.0,104102000.0,29419000.0,5417000.0,2750000.0,3648000.0,207048000.0,9710000.0,16393000.0,0.973400506021057,0.47534816771407584,0.18467171698435192,-14340000.0,7.609045525668728,47.96922278473575,0.5312658284420344,687.0383534178777,0.4701893981844671,776.2829221785246,-41.27534597591114,30.15785195992989,-123.1323625894772,-124.5635079954172,-22.833717768064695,-122.87537189443994,4.779036745102585,0.8880801299598812,-986.2274509803922,153.29021454940707,102.32028671869644,50.969927830710624,0.36985018896146343,0.18330984841005574,-0.7241274944872667,14.403991343602197,2.6522458651991263,9.436805888102437,-0.01209460282770792,-0.19257882341821503,91.01604878231267,-16.93569977994136,0.0,-0.23109882515549413,0.015065461560305912,-32.798105313677006,0.005350541314108249,1.2261347034295331,0.3465123459931933,12.534101401465644,89.89431498818456,0.012354542801687338,-0.0,9.396549796699277,1.0,1.2768760740882183,161.88481043636614,0.18330984841005574,0.32288914562618043,-1.7905782383596445,-122.87537189443994,-246124200.0,0.2947397131796671,192.5201476679625,-0.9460211463550362,-0.36591740721380034,0.5309638840552737,1.1489283089174602,91.01604878231267,74.94860549578566,398153000.0,2.8358305492961335,2.051894623423659,99538250.0,816968000.0,81.68146530476642,174.88252003626747,-16.93569977994136,64.85083717795862,-846042000.0,-73.62091944885212,1.2028291739653587,-211510500.0,-1017644000.0,72.38061291157194,0.0,56.16975588970745,4456760000.0,-17.11008569545155,71.26901755676323,-838589000.0,-60.9983311526016,42.98763410745832,66.03688853247796,-181.668329895118,0.0,102.18306794196192,-0.18798976580904472,51902666.666666664,1077613000.0,-1556823000.0,-1513869000.0,2.186059221334724,2.829841652094576
2014-Q1,303969000.0,49109000.0,140142000.0,-3000.0,1806617000.0,14868000.0,2416930000.0,1265939000.0,201890000.0,123000.0,-254414000.0,465472000.0,26535000.0,96320000.0,11399000.0,151000.0,5862000.0,19297000.0,9834000.0,2575000.0,1500000.0,118000.0,340355000.0,1532000.0,10000.0,1749810000.0,2416930000.0,675160000.0,3684000.0,-55236000.0,64079000.0,11248000.0,30105000.0,1120919000.0,101904000.0,-5584000.0,23637000.0,-16147000.0,58197000.0,-2646000.0,57727000.0,27574000.0,17903000.0,8120000.0,878636000.0,738494000.0,54859000.0,-1139620000.0,561792000.0,47045000.0,14868000.0,13013000.0,3107000.0,14156000.0,667120000.0,38067000.0,13400000.0,1.8750207358255822,1.3709105989691333,0.29902541619764206,590779000.0,11.439695371520495,31.906444021986786,1.367607351148066,266.8894691839681,1.5313140484720482,238.35737702804894,60.438536177905945,17.145135566188195,-0.9939621781727045,2.002164502164502,0.4653837719751917,1.686053483631131,2.6229314066434823,0.7239804214437323,-558.4,18.139097744360903,9.765001993620414,8.374095750740487,0.7607265597283119,0.23244032719193358,5.132201280227596,2.6465311004784686,2.3163377192982457,15.949949694754142,1.9445234708392602,1.3246776032985348,175.06193633043154,-104.42119247988491,116.92260745474292,-0.004395658955782749,0.03893255866940078,-0.24044506450335004,0.012557341095552225,0.687194900665333,0.48809417276069056,10.847383352601714,242.51337891913806,0.9722240168005774,0.0,14.590202543570419,0.8152197048665394,1.620778858232913,126.5656724975817,0.3181947937198396,0.7878736997186165,0.08653400696813082,1.686053483631131,-178365000.0,1.7557738930713283,20.04051321485532,-0.9460211463550362,-0.36591740721380034,-2.093516611171508,149.6443812233286,175.06193633043154,1762.2733450459111,929778000.0,84.04588754811887,2.4168866116427794,232444500.0,2247168000.0,42.95929589278331,217.2441163374483,-104.42119247988491,-112.51543845203788,-744921000.0,-87.48549269994355,-0.0603983509660756,-186230250.0,44992000.0,95.76512213830442,116.92260745474292,116.92260745474292,5759500000.0,-97.77961572719175,-93.7090904994198,-755410000.0,102.78631551457443,-20.909952755165197,222.20547892276187,434.9799518845229,76.8395840281357,76.8395840281357,-0.5585429807118752,-34110666.666666664,1639405000.0,-1545575000.0,-1519453000.0,2.186059221334724,2.829841652094576
2014-Q2,303969000.0,49109000.0,140142000.0,-3000.0,1806617000.0,34127000.0,2416930000.0,1265939000.0,201890000.0,123000.0,-254414000.0,770128000.0,26535000.0,196803000.0,-18802000.0,452000.0,5862000.0,86878000.0,18065000.0,3565000.0,1900000.0,20234000.0,340355000.0,5589000.0,49000.0,1749810000.0,2416930000.0,675160000.0,3684000.0,-55236000.0,64079000.0,-19254000.0,20593000.0,1120919000.0,214179000.0,-17376000.0,23637000.0,-16147000.0,58197000.0,18759000.0,98242000.0,27574000.0,55091000.0,3174000.0,878636000.0,738494000.0,107171000.0,-1139620000.0,966931000.0,107008000.0,34582000.0,13013000.0,4708000.0,25399000.0,667120000.0,38067000.0,13400000.0,1.8750207358255822,1.3709105989691333,0.29902541619764206,590779000.0,19.689486652141156,18.53781190177996,2.2627198072600665,161.31029517171172,2.5335741473637112,144.06525278914674,35.78285428434495,20.35336544179471,-1.7970258477595609,-1.9912485999518064,-0.796630436131787,-2.886137426549946,2.6229314066434823,0.7239804214437323,-354.61224489795916,22.150391289554268,11.0836243744383,11.06676691511597,1.3093281732823827,0.4000657859350498,-5.102420276306222,3.529414198117549,1.345804405898663,15.949949694754142,-4.697361587202659,-2.40399957451335,72.11548046251994,-271.1770981507824,0.0,-0.04538691646013745,0.0935361468398469,-0.7482044127525448,0.0519259144433536,0.687194900665333,0.8400856305566247,10.036511605408716,-38.06174516159689,2.8251809809384594,-0.0,16.146307527815516,1.0,1.620778858232913,-3.9934131021163086,0.4000657859350498,1.3035447816773054,0.23789141533328825,-2.8861374265499458,-187209000.0,1.836345653208424,21.243811605998776,-0.9460211463550362,-0.36591740721380034,-0.06482461287998212,9.753817388594578,72.11548046251994,1601.744104188666,1839889000.0,-102.9464558679116,2.1021507275710656,459972250.0,3867724000.0,46.39815562643979,186.9693226058746,-271.1770981507824,-90.15019746669668,-568699000.0,-166.7559056708975,0.1354248908473551,-142174750.0,-77016000.0,141.1172524937706,0.0,116.92260745474292,7062240000.0,211.17478510028653,-91.08639670048939,-577848000.0,0.0,-20.909952755165197,0.0,434.9799518845229,0.0,76.8395840281357,2.92828646146286,-0.0,2606336000.0,-1564829000.0,-1536829000.0,2.186059221334724,2.829841652094576
2014-Q3,303969000.0,49109000.0,140142000.0,-3000.0,1806617000.0,55566000.0,2416930000.0,1265939000.0,201890000.0,123000.0,-254414000.0,1098604000.0,26535000.0,299673000.0,-56520000.0,1230000.0,5862000.0,20716000.0,28669000.0,9115000.0,2300000.0,26705000.0,340355000.0,6788000.0,97000.0,1749810000.0,2416930000.0,675160000.0,3684000.0,-55236000.0,64079000.0,-57750000.0,24708000.0,1120919000.0,347603000.0,-47930000.0,23637000.0,-16147000.0,58197000.0,18018000.0,174790000.0,27574000.0,82219000.0,8052000.0,878636000.0,738494000.0,163523000.0,-1139620000.0,1398277000.0,184080000.0,55566000.0,13012000.0,11100000.0,43758000.0,667120000.0,38067000.0,13400000.0,1.8750207358255822,1.3709105989691333,0.29902541619764206,590779000.0,28.472927569284654,12.819194623096854,3.2278180135446815,113.07948541967805,3.6141975004030016,100.99060717055463,24.908072872220274,21.431590450246983,-3.42779005876518,-4.130082952090323,-2.3893948107723437,-8.656613502818084,2.6229314066434823,0.7239804214437323,-494.12371134020617,24.859380509012162,11.69460700562192,13.164773503390245,1.8934168727166367,0.5785343390168519,-3.026666666666667,3.9738907240839976,0.930573841949771,15.949949694754142,-0.5165541125541125,-2.176220806794055,44.609801526685985,199.9376752882518,0.0,-0.03623646526792253,0.02133411334091886,-2.0638488434179028,0.017126830752625204,0.687194900665333,1.2148461630021434,5.563537448873996,-17.685754993794546,2.794119592015623,-0.0,15.985477685750698,1.0,1.620778858232913,-2.1388343521385167,0.5785343390168519,1.8595344038001662,0.3744640318343867,-8.656613502818084,-210124500.0,1.8326045877338355,24.19499140728196,-0.9460211463550362,-0.36591740721380034,3.6159146412980467,17.004329004329005,44.609801526685985,1207.7297893831133,3131242000.0,-27.505678935833956,1.7862266793815362,782810500.0,5593108000.0,56.233721426184175,152.53180686769022,199.9376752882518,-81.1448273160029,-320167000.0,471.1147734390342,0.7214984679870192,-80041750.0,-231000000.0,196.15415772416466,0.0,116.92260745474292,8364980000.0,175.84023941068142,-84.20237310481214,-322378000.0,0.0,-20.909952755165197,0.0,434.9799518845229,0.0,76.8395840281357,3.9417400076414193,-0.0,4004613000.0,-1622579000.0,-1584759000.0,2.186059221334724,2.829841652094576
2014-Q4,303969000.0,49109000.0,140142000.0,-3000.0,1806617000.0,50145000.0,2416930000.0,1265939000.0,255266000.0,123000.0,-396210000.0,383189000.0,26535000.0,30067000.0,-396077000.0,136000.0,5862000.0,17303000.0,10255000.0,-1121000.0,3500000.0,254000.0,340355000.0,4929000.0,288000.0,1749810000.0,2416930000.0,675160000.0,3684000.0,-55236000.0,64079000.0,-396213000.0,44890000.0,1120919000.0,424350000.0,-394283000.0,23637000.0,-16147000.0,58197000.0,-1828000.0,239228000.0,27574000.0,24885000.0,-2072000.0,878636000.0,738494000.0,273978000.0,-1139620000.0,413256000.0,150372000.0,50145000.0,6315000.0,3424000.0,10122000.0,224045000.0,38067000.0,17430000.0,1.8750207358255822,1.3709105989691333,0.3780822323597369,590779000.0,8.415076666191533,43.37453055733008,1.12585094974365,324.1992202281381,1.2606186815102856,289.5403704177312,78.03338036773698,7.275635441469694,-95.40889908434481,-95.8759219466868,-16.393234392390347,-176.84527661853647,7.810082795866902,0.7239804214437323,-1369.0381944444443,102.6845345258145,66.2974040304315,36.387130495383005,0.5595929012287169,0.17098385141481134,-0.6037863472425186,12.134125094372497,1.5281084848132878,15.949949694754142,-0.04084166849649053,-0.0343367577516493,-70.44534094460539,586.0831168831169,0.0,-0.1706276143702962,0.03915732620941983,-16.977686491327788,0.009290549268847207,0.687194900665333,0.35904364152282686,6.446278774484327,-92.52426431408149,2.791383258574908,-0.0,11.816896429833863,1.0,1.620778858232913,-91.74583899459648,0.17098385141481134,0.6485987022237147,-0.6575062922520051,-176.84527661853645,-469889250.0,0.10974238807495493,124.18597673113034,-0.9460211463550362,-0.36591740721380034,0.6649972778889673,0.4871117303066785,-70.44534094460539,102.33644402228728,3340256000.0,-115.05514247129138,0.49487943439065746,835064000.0,1653024000.0,100.91555522180619,117.95754576894706,586.0831168831169,55.73736984642959,-461969000.0,386.1454415948651,3.4306457792622447,-115492250.0,-1584852000.0,376.7393619169483,0.0,116.92260745474292,9667720000.0,722.6225745879408,56.78004517114137,-465173000.0,26.438159393729265,156.39928483898836,-66.41608706079866,8.20920752675709,0.0,76.8395840281357,-10.25791862028426,-17792000.0,4417869000.0,-2018792000.0,-1979042000.0,2.186059221334724,2.829841652094576
2015-Q1,777946000.0,226604000.0,292590000.0,-22000.0,2345266000.0,37038000.0,5849251000.0,3198657000.0,845889000.0,126000.0,-49800000.0,465414000.0,54492000.0,155128000.0,-48991000.0,809000.0,5862000.0,23721000.0,12855000.0,11429000.0,1200000.0,11883000.0,953675000.0,1578000.0,141000.0,4879345000.0,5849251000.0,2107166000.0,3684000.0,-55236000.0,64079000.0,-49800000.0,36835000.0,1120919000.0,199095000.0,-43967000.0,43209000.0,-16147000.0,173244000.0,6718000.0,141364000.0,94718000.0,35726000.0,8120000.0,2121857000.0,1829267000.0,81544000.0,-1433660000.0,620542000.0,117551000.0,37038000.0,53182000.0,9300000.0,19930000.0,911710000.0,71229000.0,41400000.0,1.5179900397026147,1.0654034850600285,0.4014344384827773,1091491000.0,2.7384423928968595,133.28744871418857,0.4880216006501166,747.9177141211909,0.5982600334727604,610.1025968277705,271.10256600760897,24.998791379149196,-7.0852577263102265,-8.025242449342672,-0.8513910584449188,-5.462263219664147,5.3518607890666985,0.8341828723027956,-311.822695035461,32.08404910545942,13.140770487734915,18.943278617724506,0.33922986638910557,0.10608913859227447,-2.8386345381526104,5.968653209613532,8.570249878332167,13.789336416167536,-0.7058232931726908,-1.6513237125186258,50.15922333856011,-87.43100302110228,142.01160149445786,-0.014523226990942942,0.05664403054104315,-0.8811999192963281,0.00939315916126972,0.6598661197563361,0.2341143155081465,7.751321469802705,103.2415845969553,2.1563671718775157,-0.0,18.60317938672493,1.1522174462111863,1.3498713466915375,87.85067949734413,0.15013994975430614,0.31803312474340817,0.07407072167930515,-5.462263219664147,-407183750.0,1.902383989012067,35.921500881487475,-0.9460211463550362,-0.36591740721380034,2.0127167186606036,11.71285140562249,50.15922333856011,10.457607085896559,3399006000.0,120.6045642831655,0.7302629062731869,849751500.0,2482168000.0,64.14577812708876,115.91871270600875,-87.43100302110228,-542.7453769559032,-523017000.0,-673.5141199042191,0.38086716110566193,-130754250.0,-199200000.0,373.7108020198683,142.01160149445786,142.01160149445786,13100041000.0,-88.84887251035424,687.3746418338109,-503556000.0,231.37550633456866,318.98509089107927,306.93164319667926,36.6635687732342,178.84998942742354,178.84998942742354,-1.7713366873854943,-196874333.33333334,5038411000.0,-2068592000.0,-2023009000.0,2.186059221334724,2.829841652094576
2015-Q2,777946000.0,226604000.0,292590000.0,-22000.0,2345266000.0,72821000.0,5849251000.0,3198657000.0,845889000.0,126000.0,-111702000.0,1021768000.0,54492000.0,368123000.0,-109744000.0,1958000.0,185711000.0,47931000.0,20828000.0,24207000.0,3200000.0,43122000.0,953675000.0,3850000.0,608000.0,4879345000.0,5849251000.0,2107166000.0,3684000.0,-55236000.0,64079000.0,-111702000.0,63861000.0,1120919000.0,440845000.0,-72722000.0,43209000.0,-14990000.0,173244000.0,5492000.0,317049000.0,94718000.0,53115000.0,9661000.0,2121857000.0,1829267000.0,189262000.0,-1433660000.0,1389891000.0,251583000.0,72822000.0,53183000.0,18571000.0,40098000.0,911710000.0,71229000.0,41400000.0,1.5179900397026147,1.0654034850600285,0.4014344384827773,1091491000.0,6.13356780992392,59.5085945588539,1.0714006343880254,340.6755496355337,1.3134176408131155,277.900942288269,122.28320190611862,26.485746004542804,-5.232208856665738,-8.036745327511294,-1.9096804018155487,-12.25192221210692,5.3518607890666985,0.8341828723027956,-119.60855263157895,31.71795486120854,13.617039033996193,18.10091582721235,0.759807616930716,0.23761862843635878,-2.838346672396197,5.239331717379277,3.8264151649301996,13.789336416167536,-0.6458075952086803,-1.7841522087767896,123.98016572609106,124.30120481927709,0.0,-0.03142966509729194,0.05190191173264666,-1.4575163311362516,0.019277488352081793,0.6598661197563361,0.5243696318636502,8.775012399513962,2.555720109676784,0.30147109211656664,-0.0,16.518731073279724,1.0,1.3498713466915375,-0.011502878168622388,0.23761862843635878,0.6982086267340962,0.1892458357238213,-12.25192221210692,-428750000.0,1.9450444357557248,36.42810839123356,-0.9460211463550362,-0.36591740721380034,2.983597926781146,34.89642083400476,123.98016572609106,43.74252144155064,3821966000.0,73.82094238753095,1.4546346042848104,955491500.0,5559564000.0,80.29342371875475,103.09050368318296,124.30120481927709,480.14957930819565,-615465000.0,211.73220784037937,0.7259681704077405,-153866250.0,-446808000.0,281.2330390233064,0.0,142.01160149445786,16532362000.0,65.40132372006278,318.5197974217311,-558902000.0,0.0,318.98509089107927,0.0,36.6635687732342,0.0,178.84998942742354,0.5275144079461362,-0.0,6428302000.0,-2180294000.0,-2095731000.0,2.186059221334724,2.829841652094576
2015-Q3,777946000.0,226604000.0,292590000.0,-22000.0,2345266000.0,111979000.0,5849251000.0,3198657000.0,845889000.0,126000.0,-186411000.0,1621721000.0,54492000.0,619974000.0,-180726000.0,5685000.0,253895000.0,109172000.0,44273000.0,29517000.0,6900000.0,72183000.0,953675000.0,14495000.0,907000.0,4879345000.0,5849251000.0,2107166000.0,3684000.0,-55236000.0,64079000.0,-186411000.0,190677000.0,1120919000.0,731825000.0,-111851000.0,43209000.0,-24182000.0,173244000.0,2401000.0,601224000.0,94718000.0,89925000.0,24270000.0,2121857000.0,1829267000.0,325135000.0,-1433660000.0,2241695000.0,406690000.0,111980000.0,53183000.0,29750000.0,66032000.0,911710000.0,71229000.0,41400000.0,1.5179900397026147,1.0654034850600285,0.4014344384827773,1091491000.0,9.892565885862561,36.896393131090534,1.7004965003801085,214.6431938662692,2.0846189838369242,175.09194861508237,76.44763838227735,27.656483152257554,-4.989572622502169,-8.315627237425252,-3.1869208553368624,-20.446304197606697,5.3518607890666985,0.8341828723027956,-123.31973539140022,32.64605577475972,14.503980247089816,18.14207552766991,1.2254607993256315,0.3832447949318639,-3.2252603118914656,4.995282587506329,2.3724458501268013,13.789336416167536,-0.7439957942396104,-3.145645894890608,61.28566916398479,66.88241929419347,0.0,-0.0555797656828199,0.06186791691108737,-2.241751590356713,0.03706195877431966,0.6598661197563361,0.8457330696440118,9.614063235416266,-4.719389303276955,0.3313243632829264,-0.0,15.301472346530934,1.0,1.3498713466915375,-0.27888190991395767,0.3832447949318639,1.1081767997782719,0.3126507803910958,-20.446304197606693,-458096750.0,1.9068202438986883,41.324042744441144,-0.9460211463550362,-0.36591740721380034,1.1859552013314671,39.997639624271095,61.28566916398479,60.318377546079915,4665384000.0,-62.694496562106266,1.9219811273841554,1166346000.0,8966780000.0,81.24229544249306,156.7664312305268,66.88241929419347,222.7896103896104,-744126000.0,-57.41878552508362,1.0020399771006523,-186031500.0,-745644000.0,289.8811890918001,0.0,142.01160149445786,19964683000.0,53.80627595500673,133.36323805549762,-622823000.0,0.0,318.98509089107927,0.0,36.6635687732342,0.0,178.84998942742354,0.8779585291144474,-0.0,8669997000.0,-2366705000.0,-2207582000.0,2.186059221334724,2.829841652094576
2015-Q4,777946000.0,226604000.0,292590000.0,-22000.0,2345266000.0,83655000.0,5830667000.0,3180073000.0,201890000.0,126000.0,-74014000.0,1557234000.0,54492000.0,456262000.0,-71426000.0,2588000.0,87413000.0,21705000.0,33027000.0,17533000.0,12800000.0,32934000.0,953675000.0,8918000.0,189000.0,4860761000.0,5830667000.0,2107166000.0,3684000.0,-55236000.0,64079000.0,-74014000.0,38789000.0,2596011000.0,517545000.0,-61283000.0,43209000.0,-10999000.0,154660000.0,22602000.0,264224000.0,76134000.0,95307000.0,-2072000.0,2121857000.0,1829267000.0,231976000.0,-1433660000.0,2013496000.0,285569000.0,80737000.0,13013000.0,19160000.0,61401000.0,124700000.0,71229000.0,18070000.0,1.5091706111431182,1.056584056500532,0.09581115109108632,1072907000.0,8.885527175160192,41.07803541700604,1.632877028337746,223.5318359347407,2.001725055466575,182.3427243432907,82.26714700845602,22.660189044328867,-3.043611708193113,-3.675895060134214,-1.2693916493601847,-59.35364875701684,38.97963913392141,0.8336543657869674,-324.24867724867727,25.703800752521982,11.521055914687688,14.182744837834294,1.1007119245030934,0.345328587621279,-3.569919204474829,4.15471398999551,0.6462888428881904,13.789336416167536,-0.5301429459291486,-3.623330439895836,-10.179752374877049,-60.29526154572423,-0.31771589217148843,-0.019423506778898536,0.01948749836105957,-1.2343826414978807,0.010537931908706348,0.6643195531659521,0.759639537401805,2.154682630092326,19.10047172241397,0.09339650354795433,-0.0,15.599996135601735,0.9993664380636714,1.3522326268024165,4.639732177291037,0.3447791328671999,1.0641106519715273,0.20226887061570248,-59.35364875701684,-418312350.0,1.9668500189674794,24.643704283494976,-0.9460211463550362,-0.36591740721380034,0.19010011113594516,17.200799848677278,-10.179752374877049,387.2272876860832,6265624000.0,-71.46542153886185,1.285424085454218,1566406000.0,8053984000.0,54.96279902624872,103.49507088200633,-60.29526154572423,-81.31964372698523,-421927000.0,-127.1776808399177,0.7016758823208754,-105481750.0,-296056000.0,101.2120066323158,-0.31771589217148843,141.24269217561124,23378420000.0,-45.210145640182034,-84.45710314672456,-289823000.0,-76.13280229439087,-20.909952755165197,-86.32240515076066,-44.34153853020598,-0.3808707931085009,177.78793126110835,4.441183240543028,214666333.33333334,10683493000.0,-2440719000.0,-2268865000.0,2.186059221334724,2.829841652094576
2016-Q1,916148000.0,168965000.0,571126000.0,-3556000.0,3409452000.0,43026000.0,8067939000.0,2782006000.0,1905713000.0,131000.0,-170124000.0,679807000.0,86859000.0,260073000.0,-151141000.0,3040000.0,47493000.0,-2175000.0,41457000.0,43475000.0,8300000.0,26574000.0,1277838000.0,5901000.0,184000.0,6936950000.0,8067939000.0,2811035000.0,3684000.0,-55236000.0,64079000.0,-154181000.0,235582000.0,2596011000.0,362519000.0,-102446000.0,59674000.0,-16147000.0,364976000.0,-22305000.0,426060000.0,115667000.0,35218000.0,10762000.0,3974460000.0,3403334000.0,167154000.0,-2322323000.0,939880000.0,195365000.0,43026000.0,129043000.0,11786000.0,27282000.0,1083704000.0,101206000.0,99300000.0,0.9896731986617029,0.5350940134149877,0.6779399758451958,-29029000.0,5.562572130322848,65.61712665446653,0.5319977962777754,686.0930675912429,0.7420274890083262,491.8955232882274,259.814670957482,27.670872877388604,-10.899902115163638,-16.404328212112183,-1.9110332886750878,-14.227224408140968,6.401148284033279,0.8598168627700333,-556.7717391304348,38.570774992552245,17.7846108013789,20.78616419117334,0.27616449046728886,0.11649567504166801,-2.76337551319553,4.5778184449078605,13.729731455079373,14.369901823140754,-0.26786698750170257,-2.011366869347166,-53.3209899597516,108.31329207987679,38.37077301790688,-0.02422936018727955,0.04394177980167681,-1.461592222342276,0.007856335211752013,0.8248676960140963,0.1778077777376293,2.3713595183217384,-23.366879689147115,0.2055639998031823,-0.0,11.868619299953934,1.0313829064619227,1.2741183470817987,-12.728433151977969,0.13524809610402655,0.24968420672199673,-0.2390926705957359,-14.227224408140968,-602524900.0,1.5558885817868553,63.11592969315232,-0.9460211463550362,-0.36591740721380034,8.705631865919026,33.554718155933614,-53.3209899597516,51.4611420338994,6584962000.0,-43.14123758487455,0.5709250865836432,1646240500.0,3759520000.0,78.24552303654822,79.07805694246983,108.31329207987679,209.60040160642572,-526308000.0,168.60855362560102,1.1717929425355496,-131577000.0,-616724000.0,83.64005706931722,38.37077301790688,37.931147081908435,25597108000.0,67.16870910366659,133.0065731116519,-348302000.0,843.9363019466047,125.29114340061165,769.0489174017642,18.86498996391397,42.71325004459179,42.16969695727604,-1.2597048395832053,-567941000.0,11623373000.0,-2594900000.0,-2371311000.0,2.186059221334724,2.829841652094576
